teamId,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,logoURL,venueId,slug
9655,Al-Shorta,Al-Shorta,SHO,Al-Shorta,Al-Shorta,000000,C60000,,0,betbrain.al-shorta
9659,Slask Wroclaw,Slask Wroclaw,WRO,Slask Wroclaw,Slask Wroclaw,000000,C60000,,0,betbrain.slask_wroclaw
9682,FC Botosani,FC Botosani,BOT,FC Botosani,FC Botosani,000000,C60000,,6340,betbrain.fc_botosani
9693,Pohang Steelers,Pohang Steelers,POH,Pohang Steelers,Pohang,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9693.png,0,afc.pohang_steelers
9705,Rot-Weiss Essen,Rot-Weiss Essen,RWE,Rot-Weiss Essen,Rot-Weiss Essen,000000,C60000,,5064,ger.rot-weiss_essen
9707,Fortuna Düsseldorf,Fortuna Düsseldorf,F95,Fortuna Düsseldorf,F Düsseldorf,ffffff,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/9707.png,3719,ger.fortuna_dsseldorf
9720,CF Montréal,CF Montréal,MTL,CF Montréal,CF Montréal,003da6,c1c5c8,https://a.espncdn.com/i/teamlogos/soccer/500/9720.png,3278,usa.usl.1.montreal
9723,Portland Timbers,Portland Timbers,POR,Portland Timbers,Portland,2c5234,c99700,https://a.espncdn.com/i/teamlogos/soccer/500/9723.png,4383,usa.portland
9725,North Carolina FC,North Carolina FC,NC,North Carolina FC,North Carolina,00225b,f9f9f9,https://a.espncdn.com/i/teamlogos/soccer/500/9725.png,6541,usa.usl.1.carolina
9726,Seattle Sounders FC,Seattle Sounders FC,SEA,Seattle Sounders FC,Seattle,2dc84d,0033a0,https://a.espncdn.com/i/teamlogos/soccer/500/9726.png,4485,usa.seattle
9727,Vancouver Whitecaps,Vancouver Whitecaps,VAN,Vancouver Whitecaps,Vancouver,ffffff,12284c,https://a.espncdn.com/i/teamlogos/soccer/500/9727.png,4370,usa.vancouver
9729,Charleston Battery,Charleston Battery,CHS,Charleston Battery,Charleston,000000,e9ed07,https://a.espncdn.com/i/teamlogos/soccer/500/9729.png,8385,usa.usl.1.charleston
9739,Aldosivi,Aldosivi,ALDO,Aldosivi,Aldosivi,288A00,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/9739.png,5563,arg.aldosivi
9740,Almirante Brown,Almirante Brown,ALM,Almirante Brown,Alte Brown,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9740.png,5552,arg.almirante_brown
9743,Ferro Carril Oeste,Ferro Carril Oeste,FCO,Ferro Carril Oeste,Ferro,288A00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9743.png,5547,arg.ferro_carril_oeste
9744,Independiente Rivadavia,Independiente Rivadavia,RIV,Independiente Rivadavia,I Rivadavia,000061,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9744.png,5556,arg.independiente_rivadavia
9747,Atletico Rafaela,Atletico Rafaela,RAF,Atletico Rafaela,Rafaela,0a82ab,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9747.png,5346,arg.atletico_rafaela
9761,Alianza FC,Alianza FC,AFC,Alianza FC,Alianza FC,000000,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/9761.png,5784,col.alianza_petrolera
9762,Águilas Doradas,Águilas Doradas,AGD,Águilas Doradas,Águilas Doradas,ffff00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9762.png,5344,col.bajo_cauca_fc
9769,Itagüí Leones,Itagüí Leones,LNFC,Itagüí Leones,Leones,212121,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9769.png,5418,col.deportivo_rionegro
9770,Tigres,Tigres,TIG,Tigres,Tigres,DD8603,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9770.png,3710,col.expreso_rojo
9773,Patriotas,Patriotas,PAT,Patriotas,Patriotas,ca0034,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9773.png,5415,col.patriotas_fc
9774,Real Santander,Real Santander,SAN,Real Santander,Santander,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9774.png,8668,col.real_santander
9777,England U19,England U19,ENG,England U19,England U19,ffffff,0048ce,https://a.espncdn.com/i/teamlogos/countries/500/eng.png,0,eng.u19
9779,Spain U19,Spain U19,ESP,Spain U19,Spain U19,ea2300,dabf00,https://a.espncdn.com/i/teamlogos/countries/500/esp.png,0,esp.u19
9780,Italy U19,Italy U19,ITA,Italy U19,Italy U19,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/ita.png,0,ita.u19
9785,Atlético Tucumán,Atlético Tucumán,CAT,Atlético Tucumán,Atl Tucumán,0093EC,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9785.png,5558,arg.atltico_tucumn
9786,All Boys,All Boys,ALLB,All Boys,All Boys,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9786.png,0,arg.all_boys
9806,Xinabajul,Xinabajul,XIN,Xinabajul,Xinabajul,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9806.png,7881,gua.xinabajul
9811,Stromsgodset,Stromsgodset,STR,Stromsgodset,Stromsgodset,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9811.png,6320,nor.stromsgodset
9812,Girona,Girona,GIR,Girona,Girona,C60000,004996,https://a.espncdn.com/i/teamlogos/soccer/500/9812.png,4021,esp.girona
9817,MLS All-Stars,MLS All-Stars,MLS,MLS All-Stars,MLS All-Stars,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9817.png,8689,usa.mls_all-stars
9864,Kickers Offenbach,Kickers Offenbach,KOF,Kickers Offenbach,K Offenbach,000000,C60000,,0,ger.ofc_kickers_1901
9865,FC Carl Zeiss Jena,FC Carl Zeiss Jena,CZJ,FC Carl Zeiss Jena,Carl Zeiss Jena,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9865.png,0,ger.fc_carl_zeiss_jena
9867,Preußen Münster,Preußen Münster,PRM,Preußen Münster,Preußen Münster,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9867.png,3403,ger.preussen_munster
9902,Cerro Largo,Cerro Largo,CERR,Cerro Largo,Cerro Largo,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9902.png,5535,uru.cerro_largo
9903,Racing (Montevideo),Racing (Montevideo),RAC,Racing (Montevideo),Racing (M),107436,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/9903.png,5532,uru.racing_u
9941,San Francisco,San Francisco,SFR,San Francisco,San Fran,000000,C60000,,0,concacaf.san_francisco
9945,Real Estelí,Real Estelí,EST,Real Estelí,Real Estelí,000000,C60000,,0,concacaf.real_esteli
9965,ABC,ABC,ABC,ABC,ABC,000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/9965.png,5628,bra.abc
9966,Avaí,Avaí,AVA,Avaí,Avaí,0093EC,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/9966.png,5626,bra.ava
9967,Bahia,Bahia,BAH,Bahia,Bahia,C60000,0093EC,https://a.espncdn.com/i/teamlogos/soccer/500/9967.png,5118,bra.bahia
9968,Brasiliense,Brasiliense,BRAS,Brasiliense,Brasiliense,FEC459,4C4C4C,https://a.espncdn.com/i/teamlogos/soccer/500/9968.png,0,bra.brasiliense
9969,Ceará,Ceará,CEA,Ceará,Ceará,010101,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/9969.png,5117,bra.cear
9970,CRB,CRB,CRB,CRB,CRB,C60000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/9970.png,5653,bra.crb
9971,Criciúma,Criciúma,CRI,Criciúma,Criciúma,F8E71C,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9971.png,3508,bra.cricima
9973,Vila Nova,Vila Nova,VIL,Vila Nova,Vila Nova,C60000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/9973.png,6781,bra.vila_nova-go
9980,Banks O'Dee,Banks O'Dee,BOD,Banks O'Dee,Banks O'Dee,000000,C60000,,0,sco.banks_odee
9983,Jong PSV,Jong PSV,JPS,Jong PSV,Jong PSV,DF1B27,6ab4c9,https://a.espncdn.com/i/teamlogos/soccer/500/9983.png,5225,ned.jong_psv
9984,VV Capelle,VV Capelle,CAP,VV Capelle,Capelle,000000,C60000,,0,ned.capelle
9987,GVVV Veenendaal,GVVV Veenendaal,GVV,GVVV Veenendaal,Veenendaal,0000ff,ffde00,https://a.espncdn.com/i/teamlogos/soccer/500/9987.png,7459,ned.gvvv_veenendaal
9999,Boston River,Boston River,BOS,Boston River,Boston River,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/9999.png,5540,uru.boston_river
10000,Deportivo Maldonado,Deportivo Maldonado,MAL,Deportivo Maldonado,Maldonado,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10000.png,5988,uru.deportivo_maldonado
10046,Cañuelas,Cañuelas,CAN,Cañuelas,Cañuelas,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10046.png,6101,arg.cauelas
10048,Argentino (Rosario),Argentino (Rosario),ARG,Argentino (Rosario),Arg. Rosario,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10048.png,6124,arg.argentino_rosario
10051,Sacachispas,Sacachispas,SAC,Sacachispas,Sacachispas,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10051.png,6107,arg.sacachispas
10052,Villa San Carlos,Villa San Carlos,SAN,Villa San Carlos,San Carlos,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10052.png,5562,arg.san_carlos
10053,Fénix,Fénix,FEN,Fénix,Fénix,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10053.png,6041,arg.fnix
10054,Excursionistas,Excursionistas,EXC,Excursionistas,Excursionist,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10054.png,6110,arg.excursionistas
10058,San Miguel,San Miguel,SAN,San Miguel,San Miguel,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10058.png,6100,arg.san_miguel
10060,Barracas Central,Barracas Central,BAR,Barracas Central,Barracas,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10060.png,6133,arg.barracas_central
10061,El Porvenir,El Porvenir,ELP,El Porvenir,El Porvenir,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10061.png,6116,arg.el_porvenir
10064,Villa Dálmine,Villa Dálmine,VIL,Villa Dálmine,Dálmine,5901a9,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10064.png,6077,arg.villa_dlmine
10094,Universidad Central,Universidad Central,UCV,Universidad Central,UCV,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10094.png,5413,ven.ucv_fc
10096,Yaracuyanos,Yaracuyanos,YAR,Yaracuyanos,Yaracuyanos,FFFFFF,0000ff,https://a.espncdn.com/i/teamlogos/soccer/500/10096.png,3586,ven.yaracuyanos
10099,Atlas,Atlas,ATL,Atlas,Atlas,E11C25,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10099.png,6122,arg.atlas
10100,Central Ballester,Central Ballester,BALL,Central Ballester,Ballester,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10100.png,6137,arg.central_ballester
10101,Centro Español,Centro Español,CESP,Centro Español,Centro Español,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10101.png,6123,arg.centro_espaol
10102,Claypole,Claypole,CLA,Claypole,Claypole,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10102.png,6121,arg.claypole
10103,Dock Sud,Dock Sud,DOC,Dock Sud,Dock Sud,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10103.png,6097,arg.dock_sud
10105,Ituzaingó,Ituzaingó,ITU,Ituzaingó,Ituzaingó,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10105.png,6123,arg.ituzaing
10107,Liniers,Liniers,LIN,Liniers,Liniers,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10107.png,6120,arg.liniers
10109,Midland,Midland,MID,Midland,Midland,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10109.png,6112,arg.midland
10110,Deportivo Paraguayo,Deportivo Paraguayo,DEP,Deportivo Paraguayo,Paraguayo,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10110.png,10278,arg.deportivo_paraguayo
10111,Puerto Nuevo,Puerto Nuevo,PUE,Puerto Nuevo,Puerto Nuevo,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10111.png,6119,arg.puerto_nuevo
10114,Victoriano Arenas,Victoriano Arenas,CAVA,Victoriano Arenas,CAVA,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10114.png,6127,arg.victoriano_arenas
10115,Yupanqui,Yupanqui,YUP,Yupanqui,Yupanqui,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10115.png,6103,arg.yupanqui
10116,Ayacucho FC,Ayacucho FC,AFC,Ayacucho FC,Ayacucho,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10116.png,3613,per.inti_gas_deportes
10122,UTC,UTC,UTC,UTC,UTC,8D0019,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10122.png,7698,per.utc
10124,Venados FC,Venados FC,VEN,Venados FC,Venados,31B1CE,007550,https://a.espncdn.com/i/teamlogos/soccer/500/10124.png,5519,mex.mrida
10125,Tijuana,Tijuana,TIJ,Tijuana,Tijuana,EF0107,e1e1e1,https://a.espncdn.com/i/teamlogos/soccer/500/10125.png,4913,mex.tijuana
10129,U. de G.,U. de G.,UDG,U. de G.,U.de.G.,F7AA25,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10129.png,4904,mex.u_de_guadalajara
10131,Tampico Madero,Tampico Madero,TMFC,Tampico Madero,Tampico Made,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10131.png,3630,mex.tampico_madero
10138,San Marcos de Arica,San Marcos de Arica,ARI,San Marcos de Arica,Arica,023396,023396,https://a.espncdn.com/i/teamlogos/soccer/500/10138.png,5743,chi.arica
10139,Copiapó,Copiapó,COP,Copiapó,Copiapó,C22222,C22222,https://a.espncdn.com/i/teamlogos/soccer/500/10139.png,5744,chi.copiapo
10141,Fernández Vial,Fernández Vial,FVI,Fernández Vial,Fernández Vi,FBE805,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10141.png,0,chi.fernandez_vial
10142,Deportes Iquique,Deportes Iquique,CDI,Deportes Iquique,Dep. Iquique,5edbff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10142.png,4098,chi.municipal_iquique
10143,San Luis,San Luis,SAN,San Luis,San Luis,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10143.png,5430,chi.san_luis
10144,Unión La Calera,Unión La Calera,ULC,Unión La Calera,Unión La Calera,fd0000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10144.png,5428,chi.unin_la_calera
10145,Acassuso,Acassuso,ACA,Acassuso,Acassuso,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10145.png,6138,arg.acassuso
10146,Atlanta,Atlanta,ATL,Atlanta,Atlanta,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10146.png,5670,arg.atlanta
10147,Brown (Adrogué),Brown (Adrogué),BRO,Brown (Adrogué),Brown (Adrogu),212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10147.png,5561,arg.brown_de_adrogu
10148,Central Córdoba (Rosario),Central Córdoba (Rosario),CCR,Central Córdoba (Rosario),C. Córdoba,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10148.png,6115,arg.central_crdoba_de_rosario
10149,Colegiales,Colegiales,COL,Colegiales,Colegiales,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10149.png,6139,arg.colegiales
10151,Defensores de Belgrano,Defensores de Belgrano,DEF,Defensores de Belgrano,Defensores,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10151.png,6134,arg.defensores_de_belgrano
10152,Deportivo Armenio,Deportivo Armenio,DEP,Deportivo Armenio,Armenio,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10152.png,6138,arg.deportivo_armenio
10154,Deportivo Morón,Deportivo Morón,MOR,Deportivo Morón,Morón,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10154.png,5718,arg.deportivo_morn
10156,Flandria,Flandria,FLA,Flandria,Flandria,212121,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10156.png,6140,arg.flandria
10157,San Telmo,San Telmo,SAN,San Telmo,San Telmo,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10157.png,6109,arg.san_telmo
10158,Sarmiento (Junín),Sarmiento (Junín),SARM,Sarmiento (Junín),Sarmiento (J),288A00,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10158.png,5551,arg.sarmiento_de_junn
10161,Talleres,Talleres,TAL,Talleres,Talleres,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10161.png,6108,arg.talleres_de_remedios_de_escalada
10162,Temperley,Temperley,TEMP,Temperley,Temperley,409fff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10162.png,5909,arg.temperley
10163,Tristán Suárez,Tristán Suárez,TRI,Tristán Suárez,T. Suárez,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10163.png,6135,arg.tristn_surez
10182,Curzon Ashton,Curzon Ashton,CZN,Curzon Ashton,Curzon Ashton,000000,C60000,,0,eng.curzon_ashton
10207,Al Ahly,Al Ahly,AHL,Al Ahly,Al Ahly,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10207.png,1561,fifa.al_alhy
10265,Bangu,Bangu,BAN,Bangu,Bangu,C60000,fafafa,https://a.espncdn.com/i/teamlogos/soccer/500/10265.png,5449,bra.bangu
10266,Avenida,Avenida,AVE,Avenida,Avenida,3B5B4C,F0EFED,https://a.espncdn.com/i/teamlogos/soccer/500/10266.png,6058,bra.avenida
10281,Botafogo-SP,Botafogo-SP,BFC,Botafogo-SP,Botafogo-SP,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10281.png,2948,bra.botafogo_rp
10307,Manta F.C.,Manta F.C.,MAN,Manta F.C.,Manta F.C.,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10307.png,3708,ecu.manta_f.c.
10309,Jaguares de Córdoba,Jaguares de Córdoba,COR,Jaguares de Córdoba,Jaguares,329BD4,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10309.png,5781,col.deportes_palmira
10311,Nacional Potosí,Nacional Potosí,POT,Nacional Potosí,N Potosí,212121,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10311.png,5437,bol.nacional_potos
10318,Sport Huancayo,Sport Huancayo,SHO,Sport Huancayo,Huancayo,fd0032,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10318.png,5567,per.sport_huancayo
10343,Italy U21,Italy U21,ITA,Italy U21,Italy U21,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/ita.png,3679,ita.u21
10357,Atlético Goianiense,Atlético Goianiense,AGO,Atlético Goianiense,Atlético-GO,FF0000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10357.png,7139,bra.goianiense
10374,Patronato,Patronato,CAP,Patronato,Patronato,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10374.png,0,arg.patronato
10382,1. FC Magdeburg,1. FC Magdeburg,FCM,1. FC Magdeburg,Magdeburg,0068B2,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/10382.png,3904,ger.1._fc_magdeburg
10385,FC 08 Villingen,FC 08 Villingen,VIL,FC 08 Villingen,Villingen,000000,C60000,,0,ger.fc_08_villingen
10388,SV 07 Elversberg,SV 07 Elversberg,ELV,SV 07 Elversberg,Elversberg,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10388.png,3826,ger.sv_07_elversberg
10408,Quick '20,Quick '20,Q20,Quick '20,Quick '20,000000,C60000,,8137,ned.quick_20
10411,DOVO,DOVO,DOVO,DOVO,DOVO,000000,C60000,,0,ned.dovo
10414,FK Qarabag,FK Qarabag,QAR,FK Qarabag,FK Qarabag,000000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/10414.png,0,uefa.fk_qarabag
10496,Bala Town,Bala Town,BALA,Bala Town,Bala Town,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10496.png,3983,wal.bala_town
10525,Brunei Darussalam,Brunei Darussalam,BRU,Brunei Darussalam,Brunei,FFF633,000000,https://a.espncdn.com/i/teamlogos/soccer/500/10525.png,0,brd.brunei
10528,Central African Republic,Central African Republic,CTA,Central African Republic,Cent Afr Rep,071d49,ea2300,https://a.espncdn.com/i/teamlogos/soccer/500/10528.png,0,car
10529,Guam,Guam,GUA,Guam,Guam,C71B36,00257C,https://a.espncdn.com/i/teamlogos/soccer/500/10529.png,0,gum
10532,French Guiana,French Guiana,GUF,French Guiana,French Guiana,D20300,0033a0,https://a.espncdn.com/i/teamlogos/soccer/500/10532.png,0,fgu
10596,St. Martin,St. Martin,SMN,St. Martin,St. Martin,0033a0,000000,https://a.espncdn.com/i/teamlogos/countries/500/stm.png,0,stm
10597,Jong Ajax,Jong Ajax,JAJ,Jong Ajax,Jong Ajax,DF1B27,6ab4c9,https://a.espncdn.com/i/teamlogos/soccer/500/10597.png,5226,ned.jong_ajax
10603,Auchinleck Talbot,Auchinleck Talbot,AUC,Auchinleck Talbot,Auchinleck,000000,C60000,,0,sco.auchinleck_talbot
10605,Bonnyrigg Rose,Bonnyrigg Rose,BON,Bonnyrigg Rose,Bonnyrigg,000000,C60000,,6915,sco.bonnyrigg_rose
10618,Excelsior Maassluis,Excelsior Maassluis,EXM,Excelsior Maassluis,Maassluis,0000ff,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/10618.png,7923,ned.excelsior_maassluis
10627,Marbella FC,Marbella FC,MAR,Marbella FC,Marbella,000000,C60000,,0,esp.ud_marbella
10629,Cultural Leonesa,Cultural Leonesa,CLE,Cultural Leonesa,Leonesa,000000,C60000,,6850,esp.cultural_leonesa
10674,TP Mazembe,TP Mazembe,TPM,TP Mazembe,TP Mazembe,000000,000000,,7439,rdc.tp-mazembe
10675,Versailles 78,Versailles 78,VER,Versailles 78,Versailles,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10675.png,5344,fra.versailles
10678,Pau,Pau,PAU,Pau,Pau,0070b1,f3cf56,https://a.espncdn.com/i/teamlogos/soccer/500/10678.png,8378,fra.pau
10683,Thionville,Thionville,THI,Thionville,Thionville,000000,C60000,,0,fra.thionville
10739,Philadelphia Union,Philadelphia Union,PHI,Philadelphia Union,Philadelphia,051f31,e0d0a6,https://a.espncdn.com/i/teamlogos/soccer/500/10739.png,4061,usa.philadelphia
10743,Gimnasia y Tiro (Salta),Gimnasia y Tiro (Salta),GYT,Gimnasia y Tiro (Salta),G y T (Salta),000000,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/10743.png,9878,arg.gimnasia_y_trio
10996,Santamarina,Santamarina,S.M.,Santamarina,Santamarina,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/10996.png,5907,arg.santamarina
11017,SSV Jahn Regensburg,SSV Jahn Regensburg,REG,SSV Jahn Regensburg,J Regensburg,ce1b0e,f9f9f9,https://a.espncdn.com/i/teamlogos/soccer/500/11017.png,6671,ger.ssv_jahn_regensburg
11121,AD Alcorcón,AD Alcorcón,ADA,AD Alcorcón,AD Alcorcón,ffff00,000099,https://a.espncdn.com/i/teamlogos/soccer/500/11121.png,4205,esp.ad_alcorcon
11139,Suditrol,Suditrol,SUD,Suditrol,Suditrol,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11139.png,5937,ita.sudtirol
11143,Melbourne City FC,Melbourne City FC,MCY,Melbourne City FC,Melbourne City,87cefa,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/11143.png,5571,aus.melbourne_heart
11170,VV Katwijk,VV Katwijk,KAT,VV Katwijk,Katwijk,F7AA25,000000,https://a.espncdn.com/i/teamlogos/soccer/500/11170.png,6868,ned.katwijk
11268,São Bernardo,São Bernardo,BER,São Bernardo,São Bernardo,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11268.png,5479,bra.sao_bernardo
11312,Martigues,Martigues,MAR,Martigues,Martigues,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11312.png,7822,fra.martigues
11324,Unión Comercio,Unión Comercio,UCR,Unión Comercio,Unión Comercio,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11324.png,9474,per.unin_comercio
11336,Krasnodar,Krasnodar,FCK,Krasnodar,Krasnodar,03501b,eaeaea,https://a.espncdn.com/i/teamlogos/soccer/500/11336.png,6894,krasnodar
11337,Colombia,Colombia,COL,Colombia,Colombia,fbd632,21418c,https://a.espncdn.com/i/teamlogos/countries/500/col.png,10141,col.w
11420,RB Leipzig,RB Leipzig,RBL,RB Leipzig,RB Leipzig,ffffff,740c14,https://a.espncdn.com/i/teamlogos/soccer/500/11420.png,4237,ger.rb_leipzig
11429,Samsunspor,Samsunspor,SAM,Samsunspor,Samsunspor,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11429.png,9567,tur.samsunspor
11431,Panetolikos,Panetolikos,PAN,Panetolikos,Panetolikos,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11431.png,4635,gre.panetolikos
11440,FC Milsami,FC Milsami,MILS,FC Milsami,FC Milsami,000000,C60000,,0,uefa.fc_milsami
11441,UE Santa Coloma,UE Santa Coloma,UESC,UE Santa Coloma,Santa Coloma,000000,C60000,,0,uefa.ue_santa_coloma
11485,FC Admira Wacker Modling,FC Admira Wacker Modling,ADM,FC Admira Wacker Modling,Admira Wacker,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11485.png,6711,aut.fc_trenkwalder_admira
11505,Jagiellonia Bialystok,Jagiellonia Bialystok,JAG,Jagiellonia Bialystok,Jagiellonia ,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11505.png,0,uefa.jagiellonia_bialystok
11523,Paksi SE,Paksi SE,PAK,Paksi SE,Paksi SE,000000,C60000,,0,uefa.paksi_se
11551,Lausanne Sports,Lausanne Sports,FCL,Lausanne Sports,Lausanne Sports,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11551.png,8577,ger.lausanne_sports
11553,Aris,Aris,ARI,Aris,Aris,000000,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11553.png,7905,ger.aris
11627,Netherlands U21,Netherlands U21,NED,Netherlands U21,Netherlands U21,d48c00,0081d6,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,3417,ned.u21
11667,Celaya,Celaya,CEL,Celaya,Celaya,0E0EFD,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11667.png,5517,mex.celaya
11669,Belgium U21,Belgium U21,BEL,Belgium U21,Belgium U21,ef3340,ffe533,https://a.espncdn.com/i/teamlogos/countries/500/bel.png,0,bel.u21
11674,Guillermo Brown,Guillermo Brown,GUI,Guillermo Brown,G. Brown,0b0b53,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/11674.png,6081,arg.guillermo_brown
11676,France U21,France U21,FRA,France U21,France U21,112855,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/fra.png,2332,fra.u21
11678,Curacao,Curacao,CUR,Curacao,Curacao,0537e4,000000,https://a.espncdn.com/i/teamlogos/soccer/500/11678.png,0,fifa.curacao
11690,Romania U19,Romania U19,ROU,Romania U19,Romania U19,ffec00,D12F2A,https://a.espncdn.com/i/teamlogos/countries/500/rom.png,0,rom.u19
11691,Carrick,Carrick,CAR,Carrick,Carrick,000000,C60000,,4569,nir.carrick
