teamId,teamName,form
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
22130,Spokane Velocity FC,LLLLD
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
17545,Richmond Kickers,WDDWL
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
21822,Lexington,LLLDW
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
19181,South Georgia Tormenta FC,DLDLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
20000,Chattanooga Red Wolves,DDLLL
